Order_ID,Customer_ID,City,Category,Payment_Mode,Order_Date,Scheduled_Delivery_Days,Actual_Delivery_Days,Delivery_Date,Order_Value,Discount_Applied,Discount_Amount,Final_Amount,Returned,Return_Reason,Delay
215,3572,New York,Beauty,UPI,2022-11-04,2,4,2022-11-08,113.56,0.25,28.39,85.17,0,Not Returned,2
216,2183,New York,Electronics,UPI,2022-10-29,4,2,2022-10-31,200.48,0.27,54.13,146.35,0,Not Returned,-2
217,4910,Phoenix,Clothing,COD,2022-09-30,1,1,2022-10-01,258.41,0.07,18.09,240.32,0,Not Returned,0
218,2722,Dallas,Clothing,Net Banking,2022-01-21,3,2,2022-01-23,192.75,0.08,15.42,177.33,0,Not Returned,-1
219,4314,Phoenix,Toys,UPI,2022-02-17,3,2,2022-02-19,335.38,0.07,23.48,311.9,0,Not Returned,-1
220,4157,Phoenix,Electronics,COD,2022-09-22,3,3,2022-09-25,469.24,0.11,51.62,417.62,0,Not Returned,0
221,2819,Dallas,Toys,UPI,2022-09-09,7,5,2022-09-14,187.11,0.24,44.91,142.2,0,Not Returned,-2
222,3625,San Francisco,Books,Debit Card,2022-01-05,2,1,2022-01-06,190.75,0.19,36.24,154.51,0,Not Returned,-1
223,3729,Seattle,Clothing,Credit Card,2022-01-06,5,5,2022-01-11,374.39,0.24,89.85,284.54,0,Not Returned,0
224,3604,Chicago,Home Appliances,COD,2022-08-18,9,7,2022-08-25,274.68,0.17,46.7,227.98,0,Not Returned,-2
225,2597,Miami,Clothing,UPI,2022-02-15,2,1,2022-02-16,225.84,0.08,18.07,207.77,0,Not Returned,-1
226,4060,New York,Sports,Credit Card,2022-04-07,3,4,2022-04-11,410.63,0.07,28.74,381.89,0,Not Returned,1
227,3693,Houston,Electronics,Net Banking,2022-04-22,2,2,2022-04-24,447.7,0.0,0.0,447.7,1,Defective,0
228,1795,Miami,Sports,UPI,2022-07-26,9,8,2022-08-03,303.48,0.23,69.8,233.68,0,Not Returned,-1
229,2051,Seattle,Books,COD,2022-12-23,1,2,2022-12-25,108.85,0.25,27.21,81.64,0,Not Returned,1
230,2643,Dallas,Beauty,Debit Card,2022-05-11,1,1,2022-05-12,243.82,0.23,56.08,187.74,1,Size Issue,0
231,4627,Miami,Home Appliances,Credit Card,2022-06-08,3,2,2022-06-10,262.1,0.02,5.24,256.86,0,Not Returned,-1
232,2363,New York,Electronics,Credit Card,2022-04-13,4,4,2022-04-17,227.46,0.23,52.32,175.14,0,Not Returned,0
233,4869,Miami,Clothing,Debit Card,2022-05-15,3,5,2022-05-20,145.97,0.01,1.46,144.51,0,Not Returned,2
234,2981,Chicago,Home Appliances,COD,2022-01-16,1,2,2022-01-18,246.71,0.03,7.4,239.31,0,Not Returned,1
235,2354,Dallas,Clothing,Net Banking,2022-04-02,6,4,2022-04-06,234.34,0.13,30.46,203.88,0,Not Returned,-2
236,2663,Miami,Books,Debit Card,2022-08-15,9,7,2022-08-22,120.56,0.14,16.88,103.68,0,Not Returned,-2
237,2529,New York,Beauty,Net Banking,2022-05-23,5,5,2022-05-28,453.65,0.24,108.88,344.77,0,Not Returned,0
238,3038,New York,Electronics,COD,2022-09-20,8,8,2022-09-28,444.96,0.2,88.99,355.97,0,Not Returned,0
239,4419,Miami,Books,UPI,2022-12-21,7,9,2022-12-30,384.62,0.05,19.23,365.39,0,Not Returned,2
240,2496,San Francisco,Books,UPI,2022-04-22,1,1,2022-04-23,212.45,0.07,14.87,197.58,0,Not Returned,0
241,4302,Houston,Beauty,COD,2022-08-28,1,1,2022-08-29,197.76,0.09,17.8,179.96,0,Not Returned,0
242,3237,Boston,Books,Net Banking,2022-07-03,5,3,2022-07-06,363.9,0.04,14.56,349.34,0,Not Returned,-2
243,4296,Phoenix,Books,Debit Card,2022-04-08,7,8,2022-04-16,311.9,0.09,28.07,283.83,0,Not Returned,1
244,2408,Dallas,Clothing,COD,2022-05-27,1,1,2022-05-28,308.29,0.22,67.82,240.47,1,Late Delivery,0
245,2400,Boston,Toys,COD,2022-07-25,1,2,2022-07-27,79.57,0.07,5.57,74.0,0,Not Returned,1
246,2306,Seattle,Sports,UPI,2022-01-19,1,1,2022-01-20,316.78,0.25,79.19,237.59,0,Not Returned,0
247,3680,Seattle,Clothing,Debit Card,2022-03-28,1,1,2022-03-29,452.89,0.14,63.4,389.49,0,Not Returned,0
248,3675,New York,Beauty,UPI,2022-09-17,7,9,2022-09-26,61.19,0.1,6.12,55.07,1,No Longer Needed,2
249,1972,Seattle,Home Appliances,Net Banking,2022-07-11,3,1,2022-07-12,182.8,0.12,21.94,160.86,0,Not Returned,-2
250,2768,San Francisco,Beauty,Net Banking,2022-05-10,2,4,2022-05-14,264.33,0.21,55.51,208.82,0,Not Returned,2
251,2282,Houston,Beauty,Credit Card,2022-07-23,5,7,2022-07-30,349.28,0.16,55.88,293.4,0,Not Returned,2
252,4430,Seattle,Beauty,COD,2022-01-23,3,5,2022-01-28,63.02,0.0,0.0,63.02,0,Not Returned,2
253,1709,Chicago,Beauty,Debit Card,2022-07-03,5,5,2022-07-08,438.95,0.28,122.91,316.04,0,Not Returned,0
254,2479,Houston,Books,Debit Card,2022-04-17,5,7,2022-04-24,39.46,0.02,0.79,38.67,0,Not Returned,2
255,2434,San Francisco,Beauty,UPI,2022-03-23,8,6,2022-03-29,431.69,0.28,120.87,310.82,0,Not Returned,-2
256,1648,Boston,Home Appliances,UPI,2022-12-03,5,6,2022-12-09,33.27,0.01,0.33,32.94,0,Not Returned,1
257,1317,Houston,Beauty,Debit Card,2022-06-08,9,8,2022-06-16,93.69,0.23,21.55,72.14,0,Not Returned,-1
258,4748,Houston,Clothing,UPI,2022-11-10,9,9,2022-11-19,404.16,0.16,64.67,339.49,0,Not Returned,0
259,4296,Boston,Books,Credit Card,2022-09-25,3,2,2022-09-27,432.88,0.15,64.93,367.95,1,Defective,-1
260,4890,San Francisco,Clothing,COD,2022-05-01,2,4,2022-05-05,491.49,0.02,9.83,481.66,0,Not Returned,2
261,2257,Seattle,Books,Credit Card,2022-06-12,9,9,2022-06-21,75.54,0.07,5.29,70.25,1,Size Issue,0
262,1683,New York,Clothing,Net Banking,2022-01-04,3,1,2022-01-05,272.7,0.23,62.72,209.98,0,Not Returned,-2
263,1663,Dallas,Electronics,Debit Card,2022-10-11,9,8,2022-10-19,57.03,0.27,15.4,41.63,0,Not Returned,-1
264,2998,Boston,Sports,Credit Card,2022-08-18,1,1,2022-08-19,95.08,0.16,15.21,79.87,0,Not Returned,0
265,4898,Boston,Sports,Credit Card,2022-10-16,6,4,2022-10-20,103.76,0.11,11.41,92.35,0,Not Returned,-2
266,4445,Boston,Books,UPI,2022-11-26,11,9,2022-12-05,50.43,0.02,1.01,49.42,1,Size Issue,-2
267,4743,Boston,Electronics,UPI,2022-07-25,5,4,2022-07-29,448.63,0.2,89.73,358.9,0,Not Returned,-1
268,2631,Dallas,Home Appliances,UPI,2022-01-05,4,5,2022-01-10,80.65,0.08,6.45,74.2,0,Not Returned,1
269,2495,Dallas,Electronics,Net Banking,2022-09-23,9,9,2022-10-02,322.08,0.02,6.44,315.64,0,Not Returned,0
270,4304,Seattle,Toys,Credit Card,2022-06-02,10,8,2022-06-10,320.36,0.2,64.07,256.29,0,Not Returned,-2
271,4763,Miami,Books,COD,2022-01-17,1,1,2022-01-18,115.35,0.15,17.3,98.05,0,Not Returned,0
272,2136,Miami,Electronics,UPI,2022-08-31,5,3,2022-09-03,499.24,0.0,0.0,499.24,0,Not Returned,-2
273,2853,Los Angeles,Home Appliances,Net Banking,2022-07-08,2,4,2022-07-12,186.74,0.03,5.6,181.14,0,Not Returned,2
274,2520,Boston,Books,Net Banking,2022-07-31,5,3,2022-08-03,454.45,0.21,95.43,359.02,0,Not Returned,-2
275,3489,Boston,Sports,UPI,2022-11-12,9,9,2022-11-21,475.18,0.02,9.5,465.68,0,Not Returned,0
276,1563,Houston,Beauty,Debit Card,2022-10-16,5,6,2022-10-22,475.51,0.26,123.63,351.88,0,Not Returned,1
277,2291,Miami,Electronics,Credit Card,2022-05-17,4,3,2022-05-20,381.36,0.09,34.32,347.04,0,Not Returned,-1
278,4581,Seattle,Sports,UPI,2022-06-27,7,8,2022-07-05,141.83,0.03,4.25,137.58,0,Not Returned,1
279,4878,New York,Sports,COD,2022-06-08,11,9,2022-06-17,77.91,0.23,17.92,59.99,1,Wrong Item,-2
280,4457,Los Angeles,Clothing,Credit Card,2022-06-23,4,4,2022-06-27,293.54,0.16,46.97,246.57,0,Not Returned,0
281,4458,Los Angeles,Home Appliances,Net Banking,2022-08-31,3,5,2022-09-05,192.82,0.09,17.35,175.47,0,Not Returned,2
282,4184,Seattle,Toys,COD,2022-04-21,2,3,2022-04-24,418.9,0.12,50.27,368.63,1,Wrong Item,1
283,2636,New York,Beauty,Credit Card,2022-05-12,3,5,2022-05-17,377.6,0.01,3.78,373.82,0,Not Returned,2
284,4696,Houston,Electronics,COD,2022-01-31,3,2,2022-02-02,152.7,0.2,30.54,122.16,0,Not Returned,-1
285,3999,Dallas,Sports,Net Banking,2022-01-04,1,2,2022-01-06,28.17,0.11,3.1,25.07,1,Late Delivery,1
286,4152,Phoenix,Sports,UPI,2022-01-18,6,5,2022-01-23,133.91,0.21,28.12,105.79,0,Not Returned,-1
287,1698,Miami,Toys,COD,2022-12-04,5,7,2022-12-11,292.22,0.19,55.52,236.7,0,Not Returned,2
288,3160,Boston,Home Appliances,UPI,2022-08-20,3,1,2022-08-21,57.92,0.2,11.58,46.34,0,Not Returned,-2
289,1001,Seattle,Beauty,Net Banking,2022-10-17,1,3,2022-10-20,335.97,0.24,80.63,255.34,0,Not Returned,2
290,1641,Miami,Beauty,Net Banking,2022-02-17,1,1,2022-02-18,342.41,0.19,65.06,277.35,0,Not Returned,0
291,3267,Boston,Toys,COD,2022-03-04,7,8,2022-03-12,101.31,0.13,13.17,88.14,1,No Longer Needed,1
292,2589,Phoenix,Sports,COD,2022-09-27,1,2,2022-09-29,306.23,0.12,36.75,269.48,1,Defective,1
293,1854,Phoenix,Sports,Net Banking,2022-03-31,7,6,2022-04-06,311.35,0.04,12.45,298.9,0,Not Returned,-1
294,2759,Dallas,Sports,COD,2022-03-28,7,6,2022-04-03,249.43,0.23,57.37,192.06,0,Not Returned,-1
295,4296,San Francisco,Sports,COD,2022-10-16,11,9,2022-10-25,477.56,0.23,109.84,367.72,0,Not Returned,-2
296,3432,Phoenix,Clothing,COD,2022-03-22,7,6,2022-03-28,71.92,0.07,5.03,66.89,0,Not Returned,-1
297,4474,Miami,Clothing,COD,2022-06-19,8,6,2022-06-25,215.18,0.26,55.95,159.23,1,Size Issue,-2
298,2661,Chicago,Toys,Credit Card,2022-06-09,1,1,2022-06-10,443.8,0.18,79.88,363.92,0,Not Returned,0
299,2153,Chicago,Beauty,Net Banking,2022-04-22,7,7,2022-04-29,205.43,0.14,28.76,176.67,0,Not Returned,0
300,2076,Boston,Books,Net Banking,2022-04-09,5,6,2022-04-15,223.83,0.01,2.24,221.59,0,Not Returned,1
301,2707,Boston,Electronics,Debit Card,2022-06-20,7,8,2022-06-28,340.77,0.11,37.48,303.29,0,Not Returned,1
302,3777,San Francisco,Home Appliances,UPI,2022-07-04,3,1,2022-07-05,339.47,0.19,64.5,274.97,0,Not Returned,-2
303,2695,Chicago,Books,Debit Card,2022-05-23,9,8,2022-05-31,30.99,0.03,0.93,30.06,1,Size Issue,-1
304,2733,Boston,Clothing,COD,2022-11-02,6,8,2022-11-10,238.73,0.14,33.42,205.31,0,Not Returned,2
305,2439,Phoenix,Clothing,COD,2022-08-31,3,1,2022-09-01,180.09,0.3,54.03,126.06,0,Not Returned,-2
306,3294,Boston,Clothing,Credit Card,2022-03-12,6,7,2022-03-19,321.29,0.21,67.47,253.82,0,Not Returned,1
307,1835,Los Angeles,Books,Credit Card,2022-03-04,9,7,2022-03-11,286.74,0.16,45.88,240.86,1,Size Issue,-2
308,4510,San Francisco,Clothing,Credit Card,2022-03-11,7,7,2022-03-18,332.41,0.16,53.19,279.22,0,Not Returned,0
309,1202,Seattle,Books,Credit Card,2022-05-21,3,3,2022-05-24,333.81,0.01,3.34,330.47,0,Not Returned,0
310,4255,New York,Clothing,Credit Card,2022-04-14,3,3,2022-04-17,142.34,0.29,41.28,101.06,0,Not Returned,0
311,1122,Houston,Sports,Credit Card,2022-05-26,6,8,2022-06-03,138.3,0.28,38.72,99.58,1,Size Issue,2
312,1400,New York,Sports,Credit Card,2022-06-12,8,8,2022-06-20,197.74,0.2,39.55,158.19,0,Not Returned,0
313,1766,New York,Electronics,Credit Card,2022-01-01,6,8,2022-01-09,136.14,0.03,4.08,132.06,0,Not Returned,2
314,1293,Dallas,Clothing,Credit Card,2022-08-04,5,3,2022-08-07,347.75,0.06,20.86,326.89,0,Not Returned,-2
315,3327,Seattle,Toys,Net Banking,2022-05-05,2,4,2022-05-09,309.38,0.06,18.56,290.82,0,Not Returned,2
316,4908,Boston,Electronics,Credit Card,2022-02-05,1,2,2022-02-07,123.87,0.16,19.82,104.05,0,Not Returned,1
317,3931,Dallas,Books,UPI,2022-08-30,4,3,2022-09-02,444.37,0.06,26.66,417.71,1,Size Issue,-1
318,4681,New York,Electronics,Credit Card,2022-07-27,5,5,2022-08-01,241.12,0.21,50.64,190.48,0,Not Returned,0
319,1197,Los Angeles,Clothing,COD,2022-09-12,4,3,2022-09-15,80.99,0.16,12.96,68.03,0,Not Returned,-1
320,4029,Houston,Books,COD,2022-10-29,6,4,2022-11-02,122.22,0.01,1.22,121.0,0,Not Returned,-2
321,2930,New York,Toys,Credit Card,2022-09-10,5,7,2022-09-17,279.13,0.22,61.41,217.72,0,Not Returned,2
322,4582,Chicago,Books,Credit Card,2022-06-14,1,3,2022-06-17,182.44,0.06,10.95,171.49,0,Not Returned,2
323,3799,Seattle,Sports,COD,2022-05-02,2,1,2022-05-03,428.59,0.25,107.15,321.44,0,Not Returned,-1
324,3191,Seattle,Books,UPI,2022-03-23,3,1,2022-03-24,257.47,0.11,28.32,229.15,0,Not Returned,-2
325,1608,Seattle,Books,Debit Card,2022-10-27,5,4,2022-10-31,459.34,0.1,45.93,413.41,1,Defective,-1
326,4272,San Francisco,Electronics,Net Banking,2022-12-15,1,1,2022-12-16,68.88,0.0,0.0,68.88,1,Late Delivery,0
327,2147,San Francisco,Toys,COD,2022-11-20,6,6,2022-11-26,340.92,0.3,102.28,238.64,0,Not Returned,0
328,1186,Phoenix,Beauty,Credit Card,2022-03-17,4,4,2022-03-21,445.18,0.18,80.13,365.05,0,Not Returned,0
329,4397,Miami,Books,Net Banking,2022-11-29,3,5,2022-12-04,160.61,0.13,20.88,139.73,0,Not Returned,2
330,3511,Houston,Home Appliances,Credit Card,2022-11-30,8,6,2022-12-06,85.13,0.03,2.55,82.58,1,Late Delivery,-2
331,4420,Dallas,Beauty,Debit Card,2022-06-28,4,2,2022-06-30,239.19,0.21,50.23,188.96,0,Not Returned,-2
332,2794,Boston,Sports,Debit Card,2022-07-21,1,1,2022-07-22,481.44,0.08,38.52,442.92,0,Not Returned,0
333,1659,New York,Toys,COD,2022-03-27,4,2,2022-03-29,324.06,0.3,97.22,226.84,0,Not Returned,-2
334,3811,Miami,Toys,Net Banking,2022-09-22,8,6,2022-09-28,329.11,0.29,95.44,233.67,0,Not Returned,-2
335,4002,Boston,Sports,Net Banking,2022-12-03,9,9,2022-12-12,342.32,0.22,75.31,267.01,0,Not Returned,0
336,2955,Dallas,Books,Debit Card,2022-12-10,7,8,2022-12-18,39.09,0.29,11.34,27.75,0,Not Returned,1
337,3450,Miami,Electronics,Credit Card,2022-03-10,1,1,2022-03-11,233.91,0.03,7.02,226.89,0,Not Returned,0
338,2369,Boston,Beauty,COD,2022-04-16,3,5,2022-04-21,57.23,0.08,4.58,52.65,0,Not Returned,2
339,2986,Los Angeles,Sports,UPI,2022-03-06,6,7,2022-03-13,171.61,0.08,13.73,157.88,0,Not Returned,1
340,2534,San Francisco,Sports,Debit Card,2022-01-27,7,8,2022-02-04,414.37,0.02,8.29,406.08,0,Not Returned,1
341,1146,Dallas,Home Appliances,Debit Card,2022-01-06,7,7,2022-01-13,335.01,0.29,97.15,237.86,0,Not Returned,0
342,4219,Houston,Books,COD,2022-11-05,1,1,2022-11-06,497.87,0.02,9.96,487.91,0,Not Returned,0
343,3911,Chicago,Beauty,Credit Card,2022-04-27,3,4,2022-05-01,102.63,0.26,26.68,75.95,0,Not Returned,1
344,2734,Los Angeles,Sports,Net Banking,2022-05-26,3,4,2022-05-30,210.59,0.23,48.44,162.15,0,Not Returned,1
345,2843,San Francisco,Toys,Debit Card,2022-06-13,10,9,2022-06-22,408.63,0.11,44.95,363.68,0,Not Returned,-1
346,1488,Seattle,Sports,COD,2022-04-07,5,6,2022-04-13,123.53,0.01,1.24,122.29,0,Not Returned,1
347,3976,San Francisco,Sports,COD,2022-11-06,7,6,2022-11-12,93.79,0.0,0.0,93.79,0,Not Returned,-1
348,2959,Miami,Sports,COD,2022-06-11,5,5,2022-06-16,225.25,0.06,13.51,211.74,1,Late Delivery,0
349,2663,Phoenix,Electronics,Net Banking,2022-10-15,4,5,2022-10-20,204.19,0.15,30.63,173.56,0,Not Returned,1
350,3598,Los Angeles,Clothing,Debit Card,2022-02-20,11,9,2022-03-01,490.5,0.14,68.67,421.83,0,Not Returned,-2
351,3385,Seattle,Home Appliances,COD,2022-05-11,3,2,2022-05-13,239.0,0.18,43.02,195.98,0,Not Returned,-1
352,3919,Miami,Toys,Net Banking,2022-11-17,4,5,2022-11-22,433.25,0.23,99.65,333.6,0,Not Returned,1
353,1640,Dallas,Electronics,Credit Card,2022-09-11,3,1,2022-09-12,446.22,0.11,49.08,397.14,0,Not Returned,-2
354,2802,Houston,Home Appliances,UPI,2022-12-07,3,5,2022-12-12,95.78,0.05,4.79,90.99,0,Not Returned,2
355,3520,San Francisco,Sports,Debit Card,2022-01-13,5,4,2022-01-17,363.35,0.24,87.2,276.15,0,Not Returned,-1
356,2969,Dallas,Home Appliances,Net Banking,2022-01-08,4,4,2022-01-12,153.25,0.1,15.32,137.93,0,Not Returned,0
357,3198,Seattle,Books,UPI,2022-09-21,2,4,2022-09-25,65.47,0.09,5.89,59.58,0,Not Returned,2
358,2438,Miami,Books,UPI,2022-11-10,5,3,2022-11-13,439.86,0.23,101.17,338.69,0,Not Returned,-2
359,4369,Phoenix,Clothing,Net Banking,2022-12-13,7,6,2022-12-19,160.37,0.28,44.9,115.47,0,Not Returned,-1
360,2634,San Francisco,Clothing,Net Banking,2022-12-25,4,3,2022-12-28,185.78,0.27,50.16,135.62,0,Not Returned,-1
361,1262,Houston,Home Appliances,Net Banking,2022-12-09,5,6,2022-12-15,175.51,0.04,7.02,168.49,0,Not Returned,1
362,2787,Phoenix,Electronics,COD,2022-05-16,4,6,2022-05-22,116.14,0.15,17.42,98.72,0,Not Returned,2
363,3191,Boston,Electronics,Credit Card,2022-11-13,1,2,2022-11-15,228.56,0.03,6.86,221.7,0,Not Returned,1
364,3393,Miami,Sports,COD,2022-09-05,9,9,2022-09-14,225.58,0.29,65.42,160.16,0,Not Returned,0
365,1623,Dallas,Electronics,UPI,2022-07-18,6,8,2022-07-26,216.2,0.06,12.97,203.23,0,Not Returned,2
366,2016,San Francisco,Clothing,UPI,2022-03-17,8,7,2022-03-24,459.82,0.06,27.59,432.23,0,Not Returned,-1
367,4643,San Francisco,Electronics,UPI,2022-12-24,11,9,2023-01-02,183.08,0.27,49.43,133.65,1,Late Delivery,-2
368,1880,Seattle,Sports,Net Banking,2022-12-29,8,8,2023-01-06,34.58,0.29,10.03,24.55,0,Not Returned,0
369,3049,Houston,Books,Debit Card,2022-04-04,8,9,2022-04-13,105.65,0.21,22.19,83.46,1,Late Delivery,1
370,3944,Chicago,Electronics,COD,2022-11-26,7,8,2022-12-04,366.32,0.04,14.65,351.67,1,Defective,1
371,2327,Boston,Electronics,Debit Card,2022-01-18,3,3,2022-01-21,303.61,0.15,45.54,258.07,0,Not Returned,0
372,3301,Phoenix,Clothing,Credit Card,2022-06-21,1,1,2022-06-22,476.83,0.24,114.44,362.39,0,Not Returned,0
373,4723,Los Angeles,Home Appliances,Credit Card,2022-05-28,6,6,2022-06-03,353.33,0.17,60.07,293.26,0,Not Returned,0
374,1452,Los Angeles,Books,COD,2022-01-02,1,3,2022-01-05,113.24,0.04,4.53,108.71,0,Not Returned,2
375,4108,San Francisco,Home Appliances,UPI,2022-01-30,3,3,2022-02-02,77.91,0.05,3.9,74.01,0,Not Returned,0
376,2183,Seattle,Sports,Credit Card,2022-06-21,6,6,2022-06-27,269.96,0.26,70.19,199.77,0,Not Returned,0
377,4062,New York,Sports,Debit Card,2022-09-07,10,9,2022-09-16,339.33,0.16,54.29,285.04,0,Not Returned,-1
378,3056,San Francisco,Home Appliances,Debit Card,2022-02-16,3,5,2022-02-21,99.51,0.21,20.9,78.61,0,Not Returned,2
379,4304,Los Angeles,Clothing,Net Banking,2022-10-26,1,1,2022-10-27,308.81,0.11,33.97,274.84,0,Not Returned,0
380,4170,Los Angeles,Beauty,UPI,2022-01-11,6,7,2022-01-18,435.21,0.16,69.63,365.58,0,Not Returned,1
381,2682,Boston,Clothing,Net Banking,2022-10-02,8,9,2022-10-11,369.23,0.29,107.08,262.15,0,Not Returned,1
382,3863,Dallas,Beauty,COD,2022-01-04,1,2,2022-01-06,338.81,0.1,33.88,304.93,0,Not Returned,1
383,3255,New York,Beauty,Credit Card,2022-06-15,9,9,2022-06-24,398.88,0.2,79.78,319.1,1,Wrong Item,0
384,2154,San Francisco,Clothing,Net Banking,2022-07-20,3,5,2022-07-25,69.96,0.05,3.5,66.46,0,Not Returned,2
385,1403,Boston,Beauty,Net Banking,2022-06-11,1,1,2022-06-12,117.84,0.04,4.71,113.13,0,Not Returned,0
386,3199,Seattle,Beauty,COD,2022-11-03,5,4,2022-11-07,38.29,0.24,9.19,29.1,0,Not Returned,-1
387,3101,Boston,Beauty,Debit Card,2022-08-27,10,8,2022-09-04,89.59,0.25,22.4,67.19,0,Not Returned,-2
388,4191,San Francisco,Books,Debit Card,2022-04-14,2,3,2022-04-17,458.33,0.2,91.67,366.66,0,Not Returned,1
389,2696,Miami,Sports,COD,2022-12-05,3,5,2022-12-10,126.63,0.05,6.33,120.3,0,Not Returned,2
390,4991,Chicago,Beauty,Debit Card,2022-02-06,1,2,2022-02-08,337.81,0.07,23.65,314.16,0,Not Returned,1
391,1627,San Francisco,Sports,COD,2022-08-12,5,5,2022-08-17,351.95,0.27,95.03,256.92,0,Not Returned,0
392,1586,Houston,Toys,Debit Card,2022-02-28,8,9,2022-03-09,329.76,0.09,29.68,300.08,0,Not Returned,1
393,2648,Los Angeles,Sports,COD,2022-12-30,3,3,2023-01-02,285.88,0.25,71.47,214.41,1,No Longer Needed,0
394,2443,New York,Toys,Debit Card,2022-08-08,5,7,2022-08-15,253.34,0.09,22.8,230.54,0,Not Returned,2
395,2445,New York,Books,Net Banking,2022-12-27,8,6,2023-01-02,221.56,0.28,62.04,159.52,1,Late Delivery,-2
396,1103,Dallas,Sports,Net Banking,2022-10-01,3,2,2022-10-03,460.11,0.27,124.23,335.88,0,Not Returned,-1
397,4923,Chicago,Home Appliances,Debit Card,2022-01-25,8,7,2022-02-01,24.57,0.01,0.25,24.32,0,Not Returned,-1
398,1253,Houston,Electronics,COD,2022-07-26,3,4,2022-07-30,45.68,0.23,10.51,35.17,0,Not Returned,1
399,4298,Los Angeles,Books,Net Banking,2022-01-25,4,6,2022-01-31,256.41,0.05,12.82,243.59,0,Not Returned,2
400,4183,New York,Electronics,Credit Card,2022-03-25,5,7,2022-04-01,178.64,0.06,10.72,167.92,0,Not Returned,2
401,3557,Houston,Home Appliances,Debit Card,2022-09-05,10,9,2022-09-14,215.95,0.14,30.23,185.72,1,No Longer Needed,-1
402,2496,Boston,Clothing,Credit Card,2022-09-05,7,7,2022-09-12,498.97,0.17,84.82,414.15,0,Not Returned,0
403,1098,Dallas,Clothing,Credit Card,2022-02-20,4,3,2022-02-23,392.06,0.1,39.21,352.85,0,Not Returned,-1
404,3200,San Francisco,Beauty,UPI,2022-01-10,8,9,2022-01-19,441.16,0.17,75.0,366.16,0,Not Returned,1
405,2884,San Francisco,Clothing,Credit Card,2022-06-26,7,6,2022-07-02,196.92,0.05,9.85,187.07,0,Not Returned,-1
406,3961,Miami,Books,Credit Card,2022-05-05,4,4,2022-05-09,134.99,0.01,1.35,133.64,1,No Longer Needed,0
407,2919,Los Angeles,Clothing,UPI,2022-06-15,4,5,2022-06-20,388.64,0.17,66.07,322.57,0,Not Returned,1
408,1877,Houston,Books,UPI,2022-12-14,1,1,2022-12-15,407.64,0.16,65.22,342.42,0,Not Returned,0
409,1337,Phoenix,Books,UPI,2022-05-06,6,4,2022-05-10,283.95,0.21,59.63,224.32,0,Not Returned,-2
410,4777,New York,Electronics,COD,2022-10-29,2,3,2022-11-01,450.05,0.19,85.51,364.54,1,Size Issue,1
411,3869,Seattle,Clothing,UPI,2022-09-04,6,6,2022-09-10,484.32,0.27,130.77,353.55,0,Not Returned,0
412,4234,Seattle,Sports,COD,2022-03-11,10,9,2022-03-20,246.09,0.14,34.45,211.64,0,Not Returned,-1
413,4791,San Francisco,Toys,Debit Card,2022-01-11,5,3,2022-01-14,126.88,0.0,0.0,126.88,0,Not Returned,-2
414,1956,Phoenix,Clothing,COD,2022-03-24,5,5,2022-03-29,268.21,0.19,50.96,217.25,1,No Longer Needed,0
415,2704,Seattle,Clothing,Debit Card,2022-06-09,3,2,2022-06-11,494.98,0.2,99.0,395.98,0,Not Returned,-1
416,1160,Chicago,Clothing,UPI,2022-02-27,11,9,2022-03-08,160.6,0.16,25.7,134.9,1,Defective,-2
417,2603,Chicago,Beauty,UPI,2022-12-07,6,8,2022-12-15,316.45,0.21,66.45,250.0,0,Not Returned,2
418,3848,Los Angeles,Sports,Debit Card,2022-03-20,2,4,2022-03-24,353.11,0.1,35.31,317.8,0,Not Returned,2
419,1397,Phoenix,Sports,Net Banking,2022-07-04,10,8,2022-07-12,122.69,0.04,4.91,117.78,0,Not Returned,-2
420,2300,Chicago,Books,COD,2022-03-18,4,4,2022-03-22,302.46,0.2,60.49,241.97,0,Not Returned,0
421,1815,Chicago,Sports,Credit Card,2022-03-12,2,2,2022-03-14,170.96,0.07,11.97,158.99,0,Not Returned,0
422,4987,San Francisco,Books,UPI,2022-04-26,8,9,2022-05-05,430.02,0.14,60.2,369.82,0,Not Returned,1
423,2527,Seattle,Toys,COD,2022-07-04,2,2,2022-07-06,363.08,0.15,54.46,308.62,0,Not Returned,0
424,2919,Los Angeles,Electronics,COD,2022-11-19,1,1,2022-11-20,416.61,0.14,58.33,358.28,1,Late Delivery,0
425,2415,Houston,Books,UPI,2022-01-15,1,1,2022-01-16,115.85,0.18,20.85,95.0,0,Not Returned,0
426,2158,Boston,Clothing,Debit Card,2022-12-06,1,3,2022-12-09,36.6,0.01,0.37,36.23,0,Not Returned,2
427,2218,New York,Home Appliances,UPI,2022-01-03,7,7,2022-01-10,428.25,0.3,128.48,299.77,0,Not Returned,0
428,1400,New York,Home Appliances,COD,2022-02-27,7,6,2022-03-05,205.64,0.21,43.18,162.46,0,Not Returned,-1
429,1639,Dallas,Beauty,Net Banking,2022-10-10,1,3,2022-10-13,106.27,0.13,13.82,92.45,0,Not Returned,2
430,4104,Boston,Clothing,Debit Card,2022-07-07,5,5,2022-07-12,64.11,0.06,3.85,60.26,0,Not Returned,0
431,3735,Boston,Books,UPI,2022-09-16,4,6,2022-09-22,267.92,0.02,5.36,262.56,0,Not Returned,2
432,1459,New York,Clothing,Credit Card,2022-06-24,2,2,2022-06-26,92.06,0.2,18.41,73.65,0,Not Returned,0
